,Unnamed: 0,customer_id,contract_type,sex,age,pref,payway,identified_doc,career,domain,region,entry_age,selling_method,campaign,amount,paid_flg,customer_rank,arrears_at,arrears_count,bill_updage_count
2897,2897,606165355,1,1,35,30,4,1,#,0,K,24,1,L,120,0,110,99,0,0
5204,5204,255989819,1,1,43,11,4,1,#,0,T,41,1,L,1,0,5,99,0,0
3316,3316,325172295,1,1,69,13,4,1,#,0,T,55,1,L,198,0,50,99,0,0
5392,5392,501036016,1,1,41,23,2,1,#,0,C,21,1,L,40000,0,80,99,0,1
4389,4389,606972595,1,1,35,28,2,1,12,0,K,26,1,L,324,0,100,12,1,0
2938,2938,905313187,1,1,47,40,4,99,#,0,Q,33,1,L,2697,0,90,99,0,1
1819,1819,803433668,1,1,29,34,3,1,#,0,N,20,1,L,594,0,100,99,0,1
1224,1224,241409704,1,2,22,27,2,1,12,0,K,22,1,L,3670,0,30,6,1,1
7085,7085,969915211,1,1,25,**,2,1,#,0,N,20,1,L,960,0,3,10,3,0
6933,6933,990049283,1,2,18,23,4,1,#,0,C,47,1,a,2000,0,20,99,0,0
3658,3658,980041299,1,2,40,22,2,8,#,0,C,38,1,L,5014,0,20,10,1,1
6474,6474,259294902,1,2,75,17,2,8,#,500,R,75,1,L,1,0,30,99,0,0
6108,6108,616114770,1,2,53,26,2,1,12,0,K,43,1,a,378,0,70,99,0,1
6351,6351,979721618,1,1,51,**,4,1,#,500,T,48,1,L,594,0,80,99,0,1
59,59,328613980,1,1,24,14,4,10,#,0,T,15,1,a,1058,0,110,99,0,1
3511,3511,804039769,1,2,29,33,2,1,#,0,N,15,1,L,1760,0,100,99,0,1
1195,1195,516224999,1,2,39,24,2,1,#,0,C,27,1,a,1580,1,3,10,3,1
2998,2998,251521817,1,1,30,4,4,1,#,0,H,30,1,L,2900,0,50,99,0,0
6495,6495,995399787,1,1,39,**,2,1,#,0,H,36,1,a,2900,1,0,3,7,0
1849,1849,982080603,1,1,18,20,2,1,#,0,T,42,1,L,480,0,20,99,0,0
6620,6620,340030587,1,2,51,13,4,20,11,0,T,41,1,L,324,0,100,99,0,0
3061,3061,514203661,1,1,29,13,2,1,#,0,C,15,1,L,2000,0,60,99,0,1
3168,3168,303957304,1,2,44,11,2,1,#,0,T,24,1,a,3726,0,60,99,0,1
5503,5503,988740866,1,2,25,12,2,26,11,0,T,60,1,a,3129,1,20,6,1,0
4101,4101,310062543,1,1,45,14,2,1,#,0,T,25,1,L,960,0,80,99,0,0
5690,5690,948786150,1,1,67,**,4,1,12,0,N,59,1,a,1240,0,50,99,0,1
1608,1608,615638472,1,1,50,27,2,1,11,0,K,38,1,a,4210,0,80,99,0,1
4760,4760,252745342,1,1,14,27,4,1,#,500,K,34,#,9,594,0,20,99,0,0
1922,1922,244827932,1,2,29,**,2,1,#,0,Q,26,1,L,18598,0,40,99,0,1
3397,3397,987027242,1,2,33,27,4,1,#,0,K,32,1,L,3601,0,90,99,0,1
547,547,327534896,1,1,49,9,2,1,#,0,T,41,1,L,2810,0,60,99,0,1
2719,2719,256222487,1,1,49,**,4,1,11,500,T,49,1,L,594,0,70,99,0,1
94,94,240842736,1,2,32,27,4,1,#,500,K,29,1,L,4909,0,90,99,0,0
3060,3060,990749258,1,2,50,11,4,1,11,0,T,48,1,L,1000,0,80,99,0,0
6472,6472,700606368,1,2,33,17,2,1,#,0,R,16,1,a,324,0,70,99,0,0
5216,5216,242737305,1,1,9,23,2,1,11,0,C,35,1,L,324,0,0,4,6,0
6493,6493,990859341,1,1,16,7,2,1,#,0,H,45,1,L,600,0,20,99,0,0
2674,2674,984112631,1,1,37,40,4,1,16,500,Q,35,1,L,324,0,100,99,0,0
2997,2997,984515181,1,2,40,**,4,1,12,0,K,35,1,L,324,0,80,99,0,1
7298,7298,243174622,1,2,32,25,2,1,12,0,K,32,1,L,120,0,100,99,0,0
4092,4092,991086593,1,1,56,9,4,1,12,0,T,55,1,R,4000,0,90,99,0,0
7324,7324,947244347,1,1,43,28,2,1,#,0,K,37,1,L,1000,0,70,99,0,1
5925,5925,246052501,1,1,49,27,4,1,15,500,K,49,1,L,255,0,90,99,0,1
2919,2919,947642866,1,1,24,13,2,1,#,0,T,18,1,L,2028,0,60,99,0,1
2164,2164,804201769,1,2,68,35,4,99,#,0,N,54,1,L,540,0,50,99,0,1
1072,1072,906070835,1,2,46,28,2,1,11,0,N,36,1,L,130,0,90,99,0,0
2895,2895,941190162,1,1,34,23,2,99,#,0,Q,26,1,L,2149,1,10,7,5,1
7387,7387,984359718,1,2,48,4,4,1,11,0,T,46,1,L,1000,0,100,99,0,0
1137,1137,970258999,1,1,67,28,4,1,12,500,K,61,1,L,594,0,50,99,0,1
3428,3428,981487141,1,2,34,22,2,1,#,0,C,54,1,L,1493,0,3,10,3,1
1008,1008,956361344,1,2,28,13,3,8,11,0,K,20,1,a,324,0,100,99,0,0
5092,5092,104299965,1,1,48,1,2,1,12,0,D,40,1,L,1000,1,1,3,7,1
5974,5974,254026583,1,2,61,47,2,1,12,0,Q,61,1,a,1,0,30,99,0,0
347,347,323394606,1,2,50,12,2,6,#,0,T,35,1,L,240,0,100,99,0,0
7279,7279,947994535,1,1,31,13,4,1,#,0,T,25,1,L,6540,0,0,99,0,0
6486,6486,962932009,1,2,19,40,2,1,12,0,Q,48,1,L,191,0,70,99,0,0
202,202,947141326,1,1,46,**,2,1,#,0,Q,37,1,L,141,0,70,99,0,0
5186,5186,944891222,1,2,29,**,2,1,11,0,Q,20,1,a,4598,0,80,99,0,1
356,356,988304566,1,1,17,**,4,1,#,0,N,50,1,L,19299,0,20,99,0,0
6367,6367,942675468,1,1,34,13,2,1,#,0,T,25,1,a,18137,0,40,6,1,1
458,458,960575063,1,1,27,1,3,1,11,0,Q,20,1,a,7450,0,0,7,2,0
5698,5698,257370674,1,2,38,10,4,1,11,0,T,38,1,a,1,0,30,99,0,0
3862,3862,508285803,1,2,26,12,2,1,#,0,C,15,1,L,540,0,100,9,4,0
5039,5039,956929097,1,1,25,**,2,1,11,0,T,17,1,a,324,0,50,99,0,0
6590,6590,981591777,1,2,45,27,4,1,12,0,T,41,1,a,216,0,90,99,0,1
2596,2596,503952359,1,1,39,23,2,1,#,0,C,21,1,L,626,0,100,99,0,0
570,570,944250960,1,1,25,28,3,8,11,0,T,18,1,L,2149,0,10,3,5,1
3268,3268,958561801,1,1,59,33,2,99,#,0,N,54,1,L,540,0,50,99,0,0
7164,7164,200669186,1,2,41,6,4,1,#,0,H,28,1,a,960,0,110,99,0,0
4824,4824,504728886,1,2,38,23,4,1,#,0,C,21,1,L,250,0,150,99,0,0
5994,5994,515548423,1,1,48,**,2,1,#,0,C,37,1,L,2000,1,100,10,3,0
2605,2605,905956664,1,2,42,41,4,1,11,0,T,31,1,L,1810,0,100,99,0,0
3736,3736,951470855,1,2,25,40,2,17,#,0,Q,17,1,a,980,0,0,3,4,0
5120,5120,516607425,1,1,29,14,2,1,11,0,T,22,1,L,980,0,3,5,7,0
1406,1406,967179141,1,2,52,43,4,1,11,0,Q,49,1,L,2106,0,80,99,0,1
6191,6191,607544249,1,1,27,27,2,17,11,0,K,17,1,a,1007,0,70,99,0,1
2853,2853,615754617,1,2,26,28,3,11,#,0,K,16,1,L,2964,0,3,10,3,1
3747,3747,606772195,1,2,46,27,4,1,#,0,K,38,1,L,305,0,100,99,0,0
6559,6559,258053430,1,1,56,13,2,8,#,500,T,56,1,L,3282,0,5,99,0,1
4993,4993,607321001,1,2,32,14,4,1,#,0,K,22,1,a,302,0,100,99,0,0
6218,6218,989370629,1,2,26,13,2,1,12,0,K,24,1,L,324,0,100,99,0,0
3690,3690,100161933,1,2,70,1,2,8,#,0,D,51,1,L,1680,0,50,99,0,1
6412,6412,613445126,1,1,41,29,3,1,#,0,K,23,1,L,648,0,100,99,0,0
2574,2574,981873693,1,2,49,4,4,1,11,0,H,45,1,L,331,0,80,99,0,0
2144,2144,515996656,1,1,34,23,2,1,#,0,C,24,1,L,226,0,100,99,0,1
145,145,949935060,1,2,18,**,2,1,#,0,H,10,1,a,324,1,100,3,4,0
2499,2499,971335948,1,2,19,11,3,1,#,0,T,54,1,L,324,0,100,99,0,0
5927,5927,313762954,1,2,56,9,4,1,#,0,T,38,1,L,2880,0,150,99,0,0
1614,1614,953762192,1,2,22,10,2,1,#,0,T,17,1,L,494,0,40,12,1,1
717,717,973416396,2,#,0,25,2,1,12,0,T,999,1,a,130,0,10,4,3,0
7527,7527,248719133,1,2,70,**,4,1,#,500,K,70,1,L,960,0,50,99,0,0
5656,5656,990066747,1,1,21,23,3,17,#,0,C,20,1,L,480,0,50,99,0,0
3119,3119,256284561,1,2,43,**,2,1,#,0,T,43,1,L,4700,0,5,99,0,0
3075,3075,970719186,1,2,52,13,4,1,11,0,T,47,1,L,1658,0,100,99,0,1
5079,5079,989187883,1,1,26,7,2,1,12,0,H,25,1,L,324,0,100,99,0,0
4657,4657,241003403,1,2,27,14,4,1,12,500,T,27,#,#,840,0,80,99,0,0
4311,4311,325431295,1,1,50,14,3,1,#,0,T,38,1,L,1,1,3,4,9,0
248,248,942736024,1,1,52,1,4,1,#,0,D,45,1,L,1058,0,90,99,0,1
6100,6100,248624266,1,2,39,11,4,1,12,500,T,39,1,L,353,0,60,99,0,0
2806,2806,963924655,1,2,41,**,3,1,11,0,T,37,1,L,500,0,60,99,0,0
4856,4856,993810960,1,1,33,10,4,1,12,0,T,32,1,L,432,0,80,99,0,1
1085,1085,974207087,1,1,34,23,2,1,#,0,C,31,1,L,1007,0,50,99,0,1
4775,4775,204501002,1,2,36,4,4,1,#,0,H,25,1,L,957,0,100,99,0,1
1518,1518,987774121,1,2,52,**,4,1,11,0,K,50,1,L,360,0,90,99,0,1
4429,4429,603741783,1,1,39,27,2,1,#,0,K,21,1,L,11020,0,80,99,0,1
6042,6042,968107155,1,2,26,14,4,10,12,0,T,20,1,a,324,0,100,99,0,0
3364,3364,508839019,1,2,53,**,2,1,12,0,C,44,1,L,118,0,80,99,0,1
707,707,963710460,1,2,24,40,2,1,#,0,Q,21,1,L,20513,0,50,99,0,1
3359,3359,982426495,1,2,51,27,2,12,12,0,K,48,1,L,4860,0,100,4,4,0
3471,3471,255938131,1,1,66,**,4,1,11,0,K,66,1,a,1,0,30,99,0,0
3919,3919,205349796,1,2,16,13,4,1,#,0,H,37,1,L,540,0,20,99,0,1
4330,4330,993566558,1,1,34,14,4,1,12,0,T,33,1,L,500,0,80,99,0,0
6316,6316,987781966,1,2,49,**,4,1,12,0,K,48,1,L,324,0,90,99,0,0
693,693,987053764,1,2,27,43,2,1,12,0,Q,25,1,L,2600,1,20,99,0,1
6273,6273,804807089,1,2,33,31,2,1,11,0,N,24,1,L,2050,0,70,99,0,0
3593,3593,200676047,1,2,45,6,2,1,#,0,H,26,1,L,1007,0,30,4,1,1
5364,5364,965461482,1,2,28,**,2,1,11,0,C,22,1,a,1230,0,100,99,0,0
1693,1693,246749800,1,2,44,27,4,1,#,500,K,42,1,R,2560,0,80,99,0,0
489,489,961948398,1,2,21,40,4,17,12,0,Q,18,1,L,9321,0,70,99,0,2
3628,3628,963469485,1,2,20,27,4,1,11,0,K,41,1,a,1058,0,20,99,0,1
5308,5308,253119068,1,1,77,**,4,1,12,0,T,77,1,L,91,0,50,99,0,1
4587,4587,240142736,1,2,17,14,4,1,11,0,T,41,1,L,324,0,100,99,0,0
5552,5552,906654671,1,2,45,27,2,1,#,0,K,35,1,L,5315,0,70,99,0,1
6830,6830,244735517,1,2,54,**,4,1,#,0,T,54,1,R,1520,0,80,99,0,1
1630,1630,250131243,1,2,40,**,2,1,#,500,Q,40,1,L,1311,0,3,7,2,1
3644,3644,307997219,1,1,37,14,2,1,#,0,T,27,1,L,980,0,100,7,1,0
4715,4715,303025705,1,1,45,10,2,1,#,0,T,25,1,L,432,0,0,3,7,0
4761,4761,988687772,1,1,20,8,2,1,11,0,T,18,1,L,14600,0,50,99,0,0
138,138,958840361,2,2,999,11,2,1,11,0,T,999,1,L,324,0,100,99,0,0
5900,5900,977904233,1,1,24,42,4,1,#,0,Q,19,1,a,840,0,100,99,0,0
826,826,949772000,1,2,34,22,2,1,11,0,T,26,1,L,149,0,50,99,0,1
6745,6745,947427624,1,2,25,23,3,17,11,0,C,19,1,L,100,0,70,99,0,1
6841,6841,316168111,1,1,43,13,2,1,#,0,T,29,1,L,6600,0,80,99,0,1
604,604,984753778,1,2,37,12,3,1,12,0,T,33,1,L,324,1,3,10,3,0
4072,4072,948591626,1,1,22,13,2,8,#,0,T,14,1,a,324,1,100,10,3,0
4256,4256,994877777,1,2,41,22,4,1,#,500,C,40,1,L,240,0,90,99,0,0
6609,6609,947150411,1,1,25,27,4,1,#,0,K,19,1,L,2951,0,100,99,0,1
1041,1041,605923122,1,1,54,27,2,1,#,0,K,41,1,L,324,0,100,99,0,0
2522,2522,503744981,1,2,64,23,4,99,#,0,C,46,0,0,720,0,50,99,0,0
3716,3716,615107229,1,1,36,27,4,1,#,0,K,23,1,L,1200,0,60,10,3,0
2148,2148,942485070,1,1,27,1,2,8,12,0,T,21,1,L,8539,0,0,5,4,1
4579,4579,951105834,1,2,30,12,2,1,11,0,T,22,1,L,540,0,80,99,0,1
4574,4574,982263920,1,2,19,23,4,1,#,0,C,49,1,a,324,0,100,99,0,0
2305,2305,907190591,1,1,34,23,2,1,#,0,Q,24,1,a,324,1,100,3,9,0
4416,4416,307650074,1,2,51,13,4,99,#,0,T,41,0,#,324,0,100,99,0,0
178,178,403356308,1,2,69,38,4,1,#,0,S,22,1,L,660,0,50,99,0,0
3042,3042,980513474,1,1,19,11,2,1,12,0,T,47,1,L,324,0,100,99,0,0
4865,4865,241953948,1,1,33,9,3,8,#,0,T,33,1,L,5410,0,3,9,4,0
969,969,249246334,1,2,47,**,4,1,11,0,T,47,1,L,2018,0,80,99,0,1
4624,4624,340006893,1,2,49,12,2,1,12,0,T,41,1,L,2040,0,10,4,6,0
5157,5157,949475254,1,2,37,4,4,1,11,0,T,31,1,L,500,0,110,99,0,0
160,160,907472383,1,2,28,44,4,1,12,0,K,20,1,L,650,0,100,99,0,0
5021,5021,951850801,1,1,33,28,4,6,12,0,K,25,1,L,1404,0,100,99,0,0
613,613,952904799,1,1,28,12,2,1,11,0,C,22,1,L,2300,0,60,99,0,1
3196,3196,255000184,1,2,55,**,2,1,16,500,T,54,1,L,120,0,50,99,0,0
194,194,259334599,1,2,60,**,4,1,11,0,Q,60,1,a,1,0,30,99,0,0
729,729,306442902,1,1,30,11,2,99,#,0,T,17,1,a,756,0,100,99,0,0
2650,2650,507343413,1,2,56,23,2,1,#,0,C,43,1,L,864,0,100,99,0,0
6510,6510,945974807,1,2,44,**,4,1,#,0,T,35,1,L,500,0,100,99,0,1
773,773,985253515,1,2,28,3,2,8,12,0,H,24,1,a,3777,1,10,4,5,1
1556,1556,953480237,1,1,20,16,2,1,#,0,R,14,1,L,360,0,80,99,0,0
6902,6902,255207497,1,2,29,11,4,1,#,0,T,29,1,L,216,0,80,99,0,0
3625,3625,941985537,1,1,53,40,2,1,#,0,Q,46,1,L,324,0,100,99,0,0
5098,5098,969380667,1,1,11,14,4,1,12,0,T,39,1,L,166,0,100,99,0,0
1480,1480,987843048,1,2,46,**,4,1,12,0,D,45,1,L,8638,0,80,99,0,1
7246,7246,308989693,1,1,56,14,4,1,#,0,T,47,1,L,324,0,100,99,0,0
4901,4901,952802819,1,1,26,11,2,1,#,0,T,18,1,L,1967,0,60,99,0,1
4725,4725,249527422,1,2,28,46,4,1,11,0,Q,27,1,L,40,0,80,99,0,1
1104,1104,615865982,1,1,49,**,2,1,#,0,K,40,1,L,540,0,100,3,7,0
4128,4128,606070687,2,#,0,27,4,16,#,0,K,999,1,L,1207,0,80,99,0,1
7357,7357,948298792,1,1,39,13,2,8,#,0,T,33,1,L,600,1,100,5,8,0
3199,3199,960673048,1,1,31,21,4,1,11,0,C,26,1,L,15700,0,90,99,0,1
7187,7187,248762284,1,2,27,14,4,1,12,500,T,27,1,L,1080,0,90,99,0,1
5455,5455,250882463,1,2,999,**,3,1,#,0,T,21,1,L,1000,1,1,99,0,1
508,508,950868287,1,1,36,**,2,1,11,0,Q,31,1,L,1400,0,50,99,0,1
1096,1096,307465560,1,2,31,8,2,1,11,0,T,21,1,L,1320,0,60,99,0,1
90,90,244277904,1,2,53,**,2,1,12,0,T,51,1,L,648,1,0,3,6,0
6097,6097,946190625,1,1,38,**,2,1,#,0,T,29,1,a,2833,0,50,99,0,1
7278,7278,951284114,1,1,30,42,3,21,12,0,Q,22,1,L,1000,0,1,3,10,1
2815,2815,248997299,1,2,32,28,4,1,#,0,S,32,1,a,1512,0,80,99,0,1
6019,6019,988789558,1,2,38,13,4,21,12,0,T,34,1,L,700,0,50,99,0,1
3297,3297,243201916,1,1,57,8,4,1,#,500,T,57,1,L,1058,0,80,99,0,1
4037,4037,244226017,1,2,43,14,2,8,#,0,T,40,1,R,2960,0,3,10,3,0
4617,4617,967695381,1,2,25,43,2,1,12,0,Q,21,1,L,1,0,60,99,0,0
6051,6051,258153399,1,2,22,**,2,1,12,0,T,21,1,a,2900,0,30,99,0,1
5754,5754,327044060,1,2,25,14,4,17,#,0,T,16,1,L,390,0,90,99,0,1
4448,4448,956651455,1,1,32,**,4,1,11,0,T,24,1,L,1833,0,100,99,0,1
5475,5475,957724197,1,1,57,14,4,10,12,0,T,50,1,L,864,0,130,99,0,0
7027,7027,907595054,1,1,46,47,2,1,12,0,Q,39,1,L,2160,0,5,3,9,0
7297,7297,307300323,1,1,38,12,4,99,#,0,T,28,1,L,1512,0,100,99,0,1
2116,2116,203834037,1,2,34,5,4,1,#,0,H,18,1,a,77833,0,80,99,0,1
5315,5315,963912637,1,2,50,13,4,1,11,0,T,45,1,L,300,0,100,99,0,1
6656,6656,953995409,1,2,23,**,2,1,12,0,K,18,1,L,2149,1,10,3,7,1
793,793,945465135,1,2,18,23,2,1,#,0,C,40,1,L,1080,0,20,99,0,1
5431,5431,246478451,1,1,21,40,2,6,#,0,Q,21,1,L,3770,0,40,99,0,0
2322,2322,253498929,1,2,59,43,3,1,11,0,Q,57,1,a,1,0,30,99,0,0
2410,2410,246614556,1,1,47,**,4,1,16,0,T,45,1,L,324,0,100,99,0,0
6783,6783,100389481,1,2,57,1,4,1,#,0,D,40,1,L,5560,0,100,99,0,0
2819,2819,978197874,1,2,38,**,4,1,12,0,T,36,1,L,537,0,80,99,0,1
2816,2816,310235263,1,1,38,11,2,1,#,0,T,18,1,L,675,0,20,4,2,0
4380,4380,942934408,1,2,31,10,4,1,11,0,T,22,1,a,8360,0,70,99,0,0
4586,4586,970885441,1,2,60,22,2,1,#,0,C,57,1,L,594,0,50,99,0,1
4640,4640,987124773,1,2,29,14,4,1,11,0,T,27,1,L,423,0,100,99,0,1
5795,5795,250800074,1,1,24,**,4,1,#,0,N,24,1,L,500,0,100,99,0,0
4156,4156,905605870,1,2,34,40,2,1,#,0,Q,22,1,L,365,0,60,99,0,0
4118,4118,244541967,1,2,42,12,4,1,12,0,T,40,1,L,842,0,80,99,0,1
44,44,249957817,1,1,53,13,2,1,#,500,T,53,#,#,1998,0,50,99,0,1
5710,5710,240456351,1,2,50,14,2,1,11,500,T,49,1,L,5634,0,50,99,0,1
3382,3382,103845019,1,2,22,1,2,1,#,0,D,45,1,L,2279,0,50,99,0,1
6836,6836,977291933,1,2,20,**,2,1,12,0,Q,44,1,L,960,0,60,12,1,0
2906,2906,961786774,1,1,38,14,4,1,11,0,T,34,1,L,1524,0,100,99,0,1
5550,5550,905828922,1,1,28,**,4,1,#,0,Q,16,1,L,6300,0,100,99,0,0
5967,5967,325277319,1,1,71,13,4,1,#,0,T,58,1,L,400,0,50,99,0,0
3637,3637,306670345,1,1,51,13,4,1,12,0,T,38,1,L,2520,0,100,99,0,0
5377,5377,250917685,1,2,43,**,2,1,12,0,K,43,1,L,1680,0,50,99,0,0
4003,4003,607531603,1,1,32,28,2,1,11,0,K,25,1,L,2600,0,80,99,0,1
220,220,946994386,1,1,34,13,2,1,12,0,T,28,1,L,1,0,60,99,0,0
4879,4879,964703976,1,2,55,13,4,1,11,0,T,51,1,L,2000,0,110,99,0,0
2250,2250,508723491,1,2,45,24,2,1,#,0,C,33,1,a,302,1,100,10,3,0
1444,1444,304262889,1,2,34,**,2,1,#,0,T,18,1,L,500,0,60,99,0,1
6718,6718,993095241,1,2,46,**,2,1,12,500,K,45,1,L,324,0,100,99,0,0
1260,1260,986679592,1,1,41,23,2,1,11,0,C,37,1,L,378,0,100,99,0,0
5361,5361,959692580,1,2,34,24,2,1,#,0,C,27,1,a,5462,1,0,3,6,0
5918,5918,325187527,1,2,61,**,4,1,#,0,T,47,1,L,480,0,50,99,0,0
2160,2160,907516835,1,1,23,**,2,1,#,0,Q,13,1,a,960,0,50,99,0,0
5583,5583,906701578,1,2,24,43,4,17,#,0,Q,15,1,L,132,0,70,99,0,1
3933,3933,242585391,1,1,65,38,2,28,11,0,S,65,1,L,16600,0,100,99,0,0
2189,2189,257040887,1,2,46,12,4,1,#,0,T,45,1,a,120,0,30,99,0,0
2620,2620,959928780,1,2,30,13,2,17,#,0,T,23,1,L,2163,0,100,5,3,1
4293,4293,243641417,1,1,67,14,2,1,11,0,T,65,1,L,720,0,50,99,0,0
6978,6978,980439081,1,2,40,26,4,1,12,500,K,34,1,L,648,0,100,99,0,0
3356,3356,988552651,1,2,38,14,4,1,11,0,T,34,1,a,594,0,90,99,0,1
2180,2180,256167556,1,1,51,43,2,1,#,0,Q,51,1,L,120,1,0,99,0,0
3955,3955,973918248,1,2,43,**,2,1,#,0,K,39,1,L,1007,0,3,4,2,1
2359,2359,804673179,1,2,33,31,2,1,#,0,N,21,1,L,4000,0,100,10,3,0
219,219,975206387,1,1,46,11,3,1,12,0,T,43,1,L,648,0,100,9,1,0
2279,2279,952904850,1,2,46,14,4,1,#,0,T,42,1,L,980,0,110,99,0,1
7260,7260,986385565,1,2,45,**,4,1,11,0,K,44,1,L,1216,0,10,3,1,0
5143,5143,323112899,1,2,39,13,2,8,#,0,T,20,1,a,864,0,100,99,0,0
511,511,951398088,1,2,25,12,2,17,#,0,T,19,1,L,324,0,100,99,0,0
1328,1328,980191542,1,1,25,46,2,1,16,500,Q,23,1,L,800,1,3,10,3,1
3587,3587,103431809,1,1,19,1,2,99,#,0,D,34,1,a,324,0,100,99,0,0
1425,1425,996753204,1,1,20,40,2,1,12,0,Q,55,1,L,48367,0,50,99,0,1
7039,7039,250465577,1,2,50,7,4,1,16,0,H,48,1,L,1440,0,50,99,0,0
3689,3689,403259486,1,2,54,37,2,1,#,0,S,37,1,L,324,0,100,99,0,0
6464,6464,940327091,1,1,37,**,2,1,11,0,T,30,1,L,1,0,50,9,4,0
4682,4682,601224029,1,2,40,26,4,8,#,0,K,20,1,L,7200,0,110,99,0,1
4201,4201,963859736,1,1,48,**,4,1,#,0,T,43,1,L,324,0,100,99,0,0
7093,7093,323650312,1,2,51,14,4,1,#,0,T,35,1,L,864,0,100,99,0,0
5,5,251998622,1,2,49,45,3,1,11,0,Q,47,1,L,324,0,60,99,0,1
5003,5003,985599629,1,2,43,14,2,1,11,0,T,38,1,L,2740,0,80,99,0,1
4497,4497,325586497,1,2,38,14,4,1,#,0,T,26,1,L,375,0,120,99,0,1
4810,4810,952544732,1,2,30,24,2,1,#,0,C,24,1,L,6200,0,60,99,0,1
223,223,994572541,1,2,49,**,2,1,#,500,T,46,1,L,960,0,5,3,4,0
161,161,240115670,1,2,14,2,2,1,#,500,H,45,1,L,2473,0,5,3,2,1
3423,3423,994483028,1,2,33,11,4,8,#,0,T,32,1,L,980,0,50,99,0,0
3474,3474,240714005,1,2,16,1,2,2,#,0,D,45,1,L,2116,0,20,99,0,0
5094,5094,257376107,1,1,48,43,2,1,#,0,Q,47,1,a,9600,0,0,99,0,0
330,330,800660542,1,2,44,34,2,99,#,0,N,23,1,a,324,0,100,12,1,0
2228,2228,313545231,1,1,40,12,4,8,#,0,T,21,1,L,2520,0,80,99,0,0
5556,5556,945695247,1,2,41,37,2,1,12,0,S,35,1,L,120,0,100,99,0,0
3136,3136,995905408,1,1,41,**,2,1,12,500,Q,41,1,L,324,0,100,99,0,0
4493,4493,967540999,1,2,27,40,2,17,12,0,Q,21,1,L,540,0,100,99,0,0
3435,3435,249272192,1,2,8,**,4,1,#,500,T,37,1,L,360,0,2,99,0,0
2371,2371,600667002,1,2,51,27,2,1,#,0,K,30,1,L,341,0,100,99,0,0
5493,5493,995774602,1,2,60,**,4,1,12,0,K,60,1,L,324,0,50,99,0,1
254,254,955273844,1,2,17,**,4,1,#,0,C,43,1,L,240,0,20,99,0,1
7016,7016,259968746,1,2,31,**,2,1,12,0,S,30,1,a,540,0,30,99,0,0
3442,3442,955060588,1,1,36,40,4,1,11,0,Q,28,1,a,540,0,100,99,0,0
3664,3664,963924557,1,2,32,31,4,1,11,0,N,27,1,L,540,0,110,99,0,1
5664,5664,247780227,1,2,60,**,2,1,12,500,T,60,1,L,1138,0,50,99,0,1
2896,2896,989392388,1,2,28,8,4,1,12,0,T,26,1,L,1360,0,3,99,0,0
761,761,240863351,1,2,23,11,2,1,12,0,T,23,1,L,120,0,50,99,0,0
2340,2340,251043906,1,1,32,**,4,1,12,500,T,31,#,9,360,0,60,99,0,0
233,233,967871888,1,2,31,**,4,1,12,0,T,27,1,L,100,0,130,99,0,0
4278,4278,240719930,1,2,15,22,2,1,#,0,C,43,1,L,2149,0,20,99,0,1
2829,2829,303385008,1,2,56,14,4,1,#,0,T,35,1,L,400,0,110,99,0,0
4849,4849,246060337,1,1,48,**,4,1,#,500,C,47,#,#,980,0,50,99,0,0
7395,7395,400149803,1,1,51,36,4,1,#,0,S,30,1,a,980,0,140,99,0,0
4321,4321,979161993,1,2,73,12,4,10,12,0,T,70,1,L,600,0,50,99,0,0
2936,2936,325642243,1,1,39,13,2,6,#,0,T,26,1,L,610,0,50,99,0,0
6760,6760,988898679,1,2,29,13,4,6,#,500,T,27,#,#,390,0,100,99,0,0
3021,3021,248742838,1,2,23,22,2,28,#,500,C,23,1,L,1000,1,0,3,1,1
7516,7516,986301912,1,2,31,34,2,1,12,0,N,31,1,a,8081,0,50,99,0,1
5369,5369,253162447,1,2,26,14,2,27,11,0,T,26,1,L,10400,0,40,99,0,1
6729,6729,961810909,1,1,16,14,4,20,#,0,T,42,1,L,5538,0,20,99,0,1
5810,5810,507401548,1,2,53,21,2,1,#,0,C,39,1,L,5292,0,70,99,0,0
197,197,254716979,1,1,37,45,2,1,#,0,Q,37,1,L,1,0,30,99,0,0
526,526,943378375,1,2,48,**,2,1,#,0,C,39,1,L,1007,0,100,99,0,1
6900,6900,944249487,1,2,39,13,4,10,#,0,T,33,1,L,324,0,110,99,0,1
3979,3979,245379192,1,2,34,**,4,1,11,500,T,34,#,#,2200,0,90,99,0,1
6801,6801,958149349,1,1,51,**,3,1,#,0,T,44,1,a,540,0,70,99,0,1
5153,5153,953040117,1,2,30,28,2,8,#,0,K,25,1,L,1007,0,0,99,0,1
2089,2089,253437165,1,1,36,**,4,1,#,500,T,36,1,L,540,0,50,99,0,0
5544,5544,243462545,1,2,32,13,4,1,11,0,T,30,1,L,9520,0,90,99,0,1
2238,2238,257354806,1,2,46,27,3,1,11,0,K,45,1,a,1,0,30,99,0,0
5973,5973,259151641,1,1,36,**,4,1,12,500,T,36,1,L,2310,0,30,99,0,0
2614,2614,800318195,1,2,48,34,4,99,#,0,N,32,1,L,3156,0,160,99,0,1
4130,4130,991974849,1,2,49,**,2,1,12,0,T,48,1,L,240,0,100,99,0,0
6930,6930,996023596,1,1,31,22,1,1,12,0,T,31,1,L,1058,0,3,10,3,1
